Region,Market,Chart,Name,Unit,Source,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,CAGR
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Housing (per Capita)",Undefined,Statista Market Insights,0.613,0.614,0.629,0.699,0.767,0.824,0.876,0.969,1.06,1.015,1.069,1.157,1.155,1.193,1.203,1.119,1.125,1.176,1.233,1.235,1.248,1.355,1.396,1.473,1.542,1.625,1.71,1.785,1.865,1.946,2.031,2.108,2.184,2.259,2.331,2.401,2.469,2.537,2.603,2.668,2.729,3.8
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Household Goods & Services (per Capita)",Undefined,Statista Market Insights,144.98,141.2,142.27,158.27,174.71,185.17,197.47,222.25,238.89,222.67,240,263.15,261.8,264.24,264.94,239.58,240.67,252.33,262.63,260.66,257.07,287.42,289.05,302.25,305.63,320.93,334.83,347.65,361.28,375.08,389.71,402.19,414.29,425.92,437.14,447.62,457.62,467.37,477,486.3,494.98,3.12
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Health (per Capita)",Undefined,Statista Market Insights,280.77,294.6,313.83,340.25,367.08,389.04,407.87,439.89,466.88,469.53,493.99,526.86,536.57,545.01,561.45,561.93,581.86,608.21,638.45,661.42,641.86,708.57,736.72,791.9,838.04,874.26,910.24,944.81,981.33,"1,018.08","1,057.32","1,095.49","1,133.04","1,169.69","1,205.54","1,240.63","1,274.69","1,308.97","1,338.1","1,363.91","1,389.73",4.08
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Transportation (per Capita)",Undefined,Statista Market Insights,413.54,405.28,412.49,456.63,507.9,545.15,571.08,627.09,666.65,620.89,670.47,739.12,743.01,749.95,758.24,688.09,689.53,730.46,764.22,758.54,646.36,759.03,821.12,861.78,881.37,925.05,965.05,"1,000.77","1,039.67","1,079.38","1,121.9","1,158.39","1,193.88","1,228.52","1,262.15","1,294.63","1,325.89","1,357.37","1,389.2","1,420.09","1,448.06",3.18
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Communication (per Capita)",Undefined,Statista Market Insights,102.93,100.63,101.62,112.74,124.67,132.42,140.09,154.8,168.51,161.53,171.96,188.61,189.51,189.94,189.33,173.25,174.58,180.2,183.67,180.42,178.44,192.67,192.65,199.16,200.64,208.12,215.49,222.85,230.73,238.75,247.52,255.09,262.54,269.76,276.83,283.36,289.67,295.83,301.86,307.71,313.31,2.82
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Recreation & Culture (per Capita)",Undefined,Statista Market Insights,300.09,291.61,296.7,325.65,357.54,371.44,387.45,417.89,441.42,415.62,433.1,460.19,458.22,459.72,466,443.37,454.86,477.33,499.87,506.82,453.01,530.32,551.11,589.98,609.48,634.29,660.81,684.3,708.18,731.47,755.96,777.72,798.41,818.2,836.9,854.99,872.11,888.37,903.94,918.63,932.15,2.87
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Education (per Capita)",Undefined,Statista Market Insights,75.27,74.5,74.78,81.12,88.84,93.69,99.57,110.21,118.83,117.42,127.33,139.65,143.55,149.47,152.02,147.97,152.83,158.89,165.91,166.67,154.96,173.95,181.58,191.75,198.12,206.71,216.78,228.49,240.75,253.38,267.05,279.27,291.32,303.11,314.63,326.13,337.42,348.51,359.7,370.75,381.32,4.14
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Restaurants & Hotels (per Capita)",Undefined,Statista Market Insights,213.79,214.26,221.86,246.12,272.93,291.21,312.12,347.56,369.22,346.57,366.59,406.5,416.72,433.29,452.3,440.51,445.19,467.96,494.36,504.34,403.33,492.24,549.79,592.39,612.22,636.55,665.4,692.13,720.44,749.76,781.23,809.46,837.3,865.43,893.3,922.32,951.41,981.19,"1,012.15","1,043.67","1,074.8",4.12
Worldwide,Online Dating,Consumer Spending,"Consumer Spending, Other Goods & Services (per Capita)",Undefined,Statista Market Insights,368.11,362.75,371.48,414.42,458.56,491.37,521.92,582.43,614.87,563.18,600.29,650.4,643.12,644.02,661.8,623.18,630.72,660.69,686.95,687.18,663.32,733.4,759.95,808.39,852.68,892.31,931.58,966.4,"1,003.41","1,041.58","1,082.43","1,119.98","1,156.98","1,193.34","1,229.14","1,264.57","1,299.04","1,333.05","1,366.73","1,399.58","1,430.94",3.45
Worldwide,Online Dating,Households,Households,Undefined,Statista Market Insights,1.476,1.5,1.524,1.548,1.572,1.602,1.634,1.666,1.695,1.72,1.745,1.775,1.806,1.828,1.848,1.868,1.887,1.92,1.946,1.966,1.981,1.999,2.014,2.031,2.046,2.062,2.076,2.091,2.104,2.118,2.131,2.143,2.155,2.167,2.178,2.189,2.199,2.209,2.219,2.228,2.236,0
Worldwide,Online Dating,Population,Population,Undefined,Statista Market Insights,5.955,6.033,6.11,6.186,6.263,6.341,6.418,6.497,6.578,6.659,6.742,6.824,6.908,6.993,7.077,7.16,7.242,7.323,7.401,7.475,7.543,7.603,7.662,7.723,7.784,7.844,7.904,7.963,8.021,8.078,8.134,8.19,8.244,8.298,8.35,8.402,8.453,8.503,8.551,8.599,8.645,0
Worldwide,Online Dating,Population,"Population, 0-14 Years",Undefined,Statista Market Insights,1.778,1.778,1.775,1.772,1.77,1.767,1.766,1.77,1.776,1.785,1.795,1.805,1.818,1.831,1.844,1.855,1.866,1.877,1.885,1.89,1.891,1.887,1.881,1.873,1.862,1.851,1.839,1.826,1.812,1.799,1.787,1.775,1.763,1.754,1.748,1.744,1.744,1.744,1.746,1.749,1.751,0
Worldwide,Online Dating,Population,"Population, 15-24 Years",Undefined,Statista Market Insights,1.056,1.074,1.094,1.113,1.131,1.148,1.161,1.168,1.173,1.177,1.179,1.178,1.175,1.17,1.165,1.16,1.157,1.158,1.16,1.163,1.167,1.172,1.179,1.187,1.198,1.208,1.219,1.23,1.242,1.252,1.261,1.269,1.274,1.275,1.273,1.267,1.257,1.245,1.232,1.219,1.207,0
Worldwide,Online Dating,Population,"Population, 25-34 Years",Undefined,Statista Market Insights,0.951,0.957,0.963,0.968,0.972,0.978,0.985,0.994,1.005,1.016,1.031,1.049,1.069,1.089,1.109,1.127,1.141,1.15,1.156,1.161,1.163,1.163,1.161,1.157,1.152,1.147,1.145,1.145,1.148,1.151,1.156,1.163,1.171,1.181,1.192,1.203,1.214,1.226,1.238,1.248,1.257,0
Worldwide,Online Dating,Population,"Population, 35-44 Years",Undefined,Statista Market Insights,0.783,0.798,0.812,0.826,0.845,0.866,0.887,0.904,0.913,0.92,0.926,0.932,0.938,0.944,0.948,0.954,0.962,0.971,0.982,0.994,1.009,1.027,1.047,1.067,1.086,1.104,1.117,1.126,1.131,1.136,1.138,1.138,1.135,1.131,1.127,1.122,1.12,1.121,1.123,1.127,1.132,0
Worldwide,Online Dating,Population,"Population, 45-54 Years",Undefined,Statista Market Insights,583.662,605.669,625.641,644.347,659.174,670.552,680.554,693.016,711.431,730.706,747.236,762.994,777.07,792.573,812.104,833.233,854.428,870.685,879.324,885.609,891.519,896.395,901.995,906.994,911.382,916.848,923.78,933.569,944.522,956.263,970.932,988.28,"1,007.815","1,027.568","1,045.915","1,063.245","1,076.858","1,084.878","1,090.7","1,095.386","1,097.771",0
Worldwide,Online Dating,Population,"Population, 55+ Years",Undefined,Statista Market Insights,0.804,0.821,0.841,0.863,0.886,0.912,0.939,0.969,0.999,1.031,1.064,1.097,1.131,1.166,1.199,1.23,1.262,1.297,1.338,1.382,1.422,1.456,1.492,1.532,1.575,1.617,1.66,1.702,1.743,1.783,1.821,1.858,1.894,1.929,1.965,2.003,2.041,2.081,2.121,2.16,2.201,0
Worldwide,Casual Dating,Revenue,Total,million USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.49,674.37,695.42,814.93,869.18,878.85,909.64,934.81,953.8,967.38,978.43,989.91,"1,001.29","1,012.7",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue,Paying Casual Dating,million USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.49,674.37,695.42,814.93,869.18,878.85,909.64,934.81,953.8,967.38,978.43,989.91,"1,001.29","1,012.7",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Change,Total,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.1,17.2,6.7,1.1,3.5,2.8,2,1.4,1.1,1.2,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Change,Paying Casual Dating,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.1,17.2,6.7,1.1,3.5,2.8,2,1.4,1.1,1.2,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Average Revenue per User,Average,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47,7.78,6.82,6.65,6.3,5.78,5.49,5.27,5.04,4.78,4.54,4.33,4.14,3.97,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Average Revenue per User,Paying Casual Dating,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.98,48.77,47.23,46.65,47.3,47.51,47.46,47.43,47.25,46.94,46.62,46.33,46.05,45.78,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Users,Total,million users,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1,86.6,102,122.6,138,152.1,165.7,177.5,189.2,202.3,215.5,228.8,242,255.2,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Users,Non-paying Casual Dating,million users,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1,72.8,87.3,105.1,119.6,133.6,146.5,157.8,169,181.7,194.5,207.4,220.3,233.1,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Users,Paying Casual Dating,million users,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13.8,14.7,17.5,18.4,18.5,19.2,19.7,20.2,20.6,21,21.4,21.7,22.1,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Penetration Rate,Total,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.4,1.6,1.8,2,2.2,2.3,2.4,2.6,2.7,2.9,3,3.1,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Penetration Rate,Paying Casual Dating,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Penetration Rate,Non-paying Casual Dating,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1,1.2,1.4,1.6,1.8,1.9,2,2.2,2.3,2.5,2.6,2.7,2.9,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Albania,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.14,223.26,228.36,265.55,266.18,266.59,279.35,282.52,284.57,287.8,290.61,293.2,295.59,298.12,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Algeria,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,725.21,772.9,"1,034.56","1,072.02",890.67,"1,226.28","1,246.4","1,182.38","1,028.79","1,259.26","1,270.13","1,280.75","1,291.5",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Angola,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.41,454.72,366.11,306.75,288.75,260.56,275.34,288.44,304.19,311.23,318.05,324.67,331.07,337.26,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Argentina,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,661.39","2,955.3","1,845.59","1,519.06","1,110.87",817.53,658.87,543.11,465.89,406.55,356.57,306.53,256.43,206.28,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Armenia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.94,111.09,127.46,158.05,167.45,164.17,174.93,180.7,185.93,189.31,192.45,195.46,198.35,201.11,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Australia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,134.44","15,179.34","15,370.23","18,611.39","21,112.97","21,550.95","22,301.17","22,797.85","23,080.03","23,312.68","23,482.76","23,653.44","23,824.73","23,996.62",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Austria,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,661.62","4,083.62","4,114.92","5,063.01","5,709.75","5,889.12","6,099.62","6,252.96","6,369.1","6,435.07","6,484.86","6,534.84","6,585","6,635.35",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Azerbaijan,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.31,209.9,235.27,298.94,327.17,326.81,358.75,382.41,406.09,411.98,429.67,447.61,465.8,484.25,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Bahrain,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.06,263.14,293.75,368.79,397.04,386.46,411.31,426.72,442.04,457.89,473.65,489.54,505.58,521.76,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Bangladesh,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.22,795.25,925.25,"1,196.68","1,318.14","1,321.45","1,444.47","1,528.16","1,613.02","1,695.86","1,774.66","1,851.83","1,927.43","2,000.82",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Belarus,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.09,474.29,514.05,561.92,588.81,199.8,247.96,265.25,286.22,298.44,301.63,304.65,307.5,310.19,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Belgium,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,517.07","2,766.45","2,756.38","3,367.78","3,786.58","3,904.45","4,047.62","4,152.98","4,231.13","4,272.77","4,301.02","4,329.26","4,357.49","4,385.7",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Belize,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,5.34,6.21,8.09,8.99,9.04,9.92,10.48,11.04,11.61,12.18,12.75,13.34,13.94,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Benin,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.73,135.29,149.59,202.46,248.54,273.49,305.54,335.32,366.78,398.77,432.82,468.08,504.53,542.19,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Bhutan,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,9.51,10.08,12.97,14.06,13.79,14.82,15.51,16.17,16.81,17.43,18.06,18.69,19.31,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Bolivia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.02,634.99,720.18,928.77,"1,030.39","1,034.78","1,136.78","1,213.46","1,291","1,370.76","1,450.73","1,532.85","1,617.13","1,703.58",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Bosnia and Herzegovina,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.03,102.48,108.56,139.66,163.04,162.44,176.61,186.36,195.72,204.32,212.6,221.01,229.55,238.22,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Botswana,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.14,52.25,56.91,70.27,76.7,78.93,86.71,92.13,97.65,102.21,106.76,111.32,115.87,120.42,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Brazil,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,466.23","18,489.46","18,621.82","17,474.16","18,452.2","19,610.76","20,474.32","21,286.44","21,648.96","21,527.08","21,338","21,142.2","20,939.66","20,730.39",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Brunei Darussalam,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.56,50.83,52.76,63.65,68.36,65.92,69.66,71.89,73.95,75.46,76.78,78.1,79.42,80.74,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Bulgaria,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.04,191.6,192.3,236.44,264.75,269.31,274.36,276.83,278.12,275.14,272.28,269.42,266.55,263.68,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Burkina Faso,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.88,286.87,310.8,412.66,498.29,540.55,596.58,648.29,727.79,804.15,887.11,975.82,"1,070.53","1,168.42",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Burundi,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.75,181.5,194.73,237.76,252.62,250.83,274.7,294.22,313.96,335.09,356.36,378.24,400.73,423.83,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Cambodia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.84,641.68,764.79,"1,031.36","1,179.64","1,288.88","1,433.71","1,567.52","1,705.07","1,858.66","2,006.75","2,157.47","2,310.83","2,466.81",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Cameroon,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.95,670.02,738.29,"1,003.52","1,234.19","1,367.05","1,539.95","1,705.84","1,881.74","2,058.47","2,249.27","2,447.07","2,651.87","2,863.68",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Canada,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,669.61","11,171.66","11,423.25","13,421.75","14,327.59","14,849.62","15,605.77","16,323.85","16,995.9","17,386.68","17,717.15","18,050.71","18,387.36","18,727.1",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Chad,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.24,127.66,137.41,179.49,211.25,229.94,254.31,276.92,300.61,324.89,350.7,377.43,405.09,433.69,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Chile,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,887.85","2,012.63","1,931.43","2,029.22","2,234.58","2,351.18","2,481.15","2,590.48","2,683.81","2,720.97","2,751.59","2,780.89","2,808.87","2,835.53",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,China,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,365.81","62,981.28","65,182.92","69,188.15","72,894.6","76,326.47","79,550.03","82,543.64","85,296.3","87,079.74","88,649.99","90,198.54","91,725.38","93,230.52",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Colombia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,101.2","4,245.49","3,969.17","4,042.09","4,134.28","4,139.28","4,198.56","4,239.58","4,264.02","4,274.35","4,273.55","4,272.07","4,269.88","4,267.01",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Costa Rica,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.33,415.99,452.25,569.14,603.97,624.61,657.02,680.84,701.26,731.74,749.2,766.66,784.13,801.6,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Croatia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.92,194.5,192.98,234.67,260.82,264.23,268.69,270.91,272.13,270.84,269.55,268.25,266.95,265.66,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Cuba,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.15,442.99,476.85,580.29,608.04,608.75,622.59,628.72,634.63,640.46,646.04,651.61,657.18,662.73,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Cyprus,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.13,174,180.44,228.24,263.13,272.5,287.27,298.64,309.76,319.7,329.71,339.69,349.62,359.51,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Czechia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,006.99","1,156.26","1,169.25","1,411.89","1,616.17","1,683.55","1,760.92","1,820.82","1,867.43","1,903.56","1,928.45","1,953.38","1,978.35","2,003.36",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Denmark,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,195.95","1,329.36","1,337.09","1,642.73","1,809.45","1,877.33","1,971.69","2,058.82","2,138.31","2,186.48","2,227.82","2,268.97","2,309.95","2,350.74",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Dominican Republic,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.47,726.12,739.11,797.98,811.68,841.5,856.07,870.54,881.3,885.57,887.85,889.45,890.35,890.56,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Ecuador,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,149.84","1,290.88","1,428.84","1,803","1,956.15","2,033.09","2,154","2,253.89","2,356.64","2,461.3","2,570.13","2,681.29","2,794.8","2,910.66",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Egypt,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,656.4","2,951.75","3,307.18","3,493.37","4,079.84","3,290.17","4,168.05","5,417.22","5,749","5,895.78","5,550.26","5,765.83","5,948.14","6,134.27",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,El Salvador,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.43,293.88,325.01,405.5,433.23,441.1,459.18,472.01,484.91,497.98,511.06,524.27,537.62,551.09,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Equatorial Guinea,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.31,32.22,33.62,42.67,48.99,50.35,53.04,55.05,57,58.95,60.72,62.52,64.34,66.19,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Estonia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.36,15.61,15.36,18.54,20.64,21.14,21.87,22.48,23.03,23.43,23.78,24.14,24.5,24.85,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Ethiopia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712.93,716.24,799.77,895.41,826.62,772.77,777.75,811.55,849.58,878.87,889.1,894.26,894.34,889.36,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Fiji,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.13,34.33,34.99,39.02,39.82,39.83,40.98,41.95,42.92,43.79,44.6,45.42,46.23,47.05,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Finland,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,552.83","1,708.32","1,701.21","2,077.83","2,339.7","2,423.43","2,532.22","2,626.51","2,710.69","2,775.71","2,833.45","2,891.1","2,948.67","3,006.16",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,France,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,545.7","31,032.63","30,558.28","36,928.19","41,166.57","42,243.5","43,766.88","45,056.73","46,199.88","47,048.48","47,807.17","48,564.03","49,319.05","50,072.23",0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Gabon,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.55,50.71,54.95,70.52,81.23,86.12,92.97,99.33,105.85,112.37,119.17,126.11,133.2,140.43,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Gambia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.52,16.69,18.18,22.59,24.38,25.42,27.15,28.72,30.3,31.58,32.91,34.23,35.55,36.85,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Casual Dating,Revenue Comparison,Georgia,thousand USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.39,155.87,155.54,179.37,189.01,192.01,199.25,204.04,208.74,210.18,211.68,213.08,214.38,215.58,0,0,0,0,0,0,0,0,0,0,0
